location_id,user_id,longitude,latitude,start_date,start_time,duration,weekday,name1,name2,name3,name4,name5,category1,category2,category3,category4,category5,,,,,,,,
,2,121.6137646,25.06086784,2020-08-26,12:52,,4,Coppii Lumii living coffee 冉冉生活,南港老爺行旅 The Place Taipei,Tao Japanese meal,白熊空調工程 提供台北冷氣保養/南港裝冷氣/冷氣清洗/松山洗冷氣裝冷氣/南港冷氣維修/松山冷氣維修服務,捷正公寓大廈管理維護股份有限公司,cafe,lodging,restaurant,point_of_interest,point_of_interest,,,,,,,,
,2,121.614551,25.06027195,2020-08-26,12:52,,4,Coppii Lumii living coffee 冉冉生活,南港老爺行旅 The Place Taipei,3M 台灣明尼蘇達礦業製造股份有限公司,不二堂｜南港老爺店,中國信託金融園區,cafe,lodging,point_of_interest,bar,point_of_interest,,,,,,,,
,2,121.6144347,25.05934308,2020-08-26,12:52,,4,Coppii Lumii living coffee 冉冉生活,中國信託金融園區,南港老爺行旅 The Place Taipei,不二堂｜南港老爺店,3M 台灣明尼蘇達礦業製造股份有限公司,cafe,point_of_interest,lodging,bar,point_of_interest,,,,,,,,
,2,121.614046,25.0583209,2020-08-26,12:54,,4,Very Thai Restaurant,中國信託金融園區,Coppii Lumii living coffee 冉冉生活,Taishin International Bank,Nankang Software Park (Gate 1),restaurant,point_of_interest,cafe,bank,transit_station,,,,,,,,
,2,121.6142111,25.05758174,2020-08-26,12:55,,4,國泰世華銀行 南港分行,南港軟體工業園區第三期停車場,"TDK Components Taiwan Co., Ltd.",Family Mart,Yahoo Taiwan,bank,parking,point_of_interest,convenience_store,point_of_interest,,,,,,,,
,2,121.6142329,25.05737273,2020-08-26,12:56,,4,國泰世華銀行 南港分行,南港軟體工業園區第三期停車場,Bank Of Taiwan Nangang Software Park Branch,台灣聯想環球科技股份有限公司,南港經貿園區,bank,parking,bank,point_of_interest,point_of_interest,,,,,,,,
,2,121.6142097,25.05842129,2020-08-26,12:57,,4,國泰世華銀行 南港分行,南港軟體工業園區第三期停車場,"TDK Components Taiwan Co., Ltd.",Yahoo Taiwan,Family Mart,bank,parking,point_of_interest,point_of_interest,convenience_store,,,,,,,,
,2,121.6151815,25.05796978,2020-08-26,12:57,,4,世貿公園,中國信託金融園區,國泰世華銀行 南港分行,餡老滿,Shin Yeh Bistro Nangang Restaurant,park,point_of_interest,bank,restaurant,restaurant,,,,,,,,
,2,121.6164026,25.0570654,2020-08-26,12:58,,4,mo公司,3,,,,work place,entering myPlace,,,,,,,,,,,
,2,121.6162418,25.05799174,2020-08-26,12:58,,4,世貿公園,中國信託金融園區,Shin Yeh Bistro Nangang Restaurant,台北南港展覽館1館1F,ABC Cooking Studio,park,point_of_interest,restaurant,car_dealer,point_of_interest,,,,,,,,
,2,121.6152391,25.05801728,2020-08-26,14:36,,4,PappaRich金爸爸-南港店,文薈館,the Diner 樂子 南港店,雅悅會館 旗艦館,Cafe Grazie 義式屋古拉爵 南港中信店,restaurant,museum,restaurant,restaurant,restaurant,,,,,,,,
,2,121.6143481,25.05690429,2020-08-26,14:39,,4,南港軟體工業園區第三期停車場,南港經貿園區,國泰世華銀行 南港分行,捷正公寓大廈管理維護股份有限公司,Family Mart,parking,point_of_interest,bank,point_of_interest,convenience_store,,,,,,,,
,2,121.6157733,25.05858096,2020-08-26,14:39,,4,PappaRich金爸爸-南港店,文薈館,雅悅會館 旗艦館,the Diner 樂子 南港店,Cafe Grazie 義式屋古拉爵 南港中信店,restaurant,museum,restaurant,restaurant,restaurant,,,,,,,,
,2,121.6147476,25.05729201,2020-08-26,14:50,,4,E.SUN BANK Nangang Branch,國泰世華銀行 南港分行,Bank Of Taiwan Nangang Software Park Branch,南港經貿園區,Family Mart,bank,bank,bank,point_of_interest,convenience_store,,,,,,,,
,2,121.6158064,25.05860429,2020-08-26,14:50,,4,PappaRich金爸爸-南港店,文薈館,雅悅會館 旗艦館,the Diner 樂子 南港店,Cafe Grazie 義式屋古拉爵 南港中信店,restaurant,museum,restaurant,restaurant,restaurant,,,,,,,,
,2,121.6152332,25.05785416,2020-08-26,16:47,,4,世貿公園,國泰世華銀行 南港分行,Family Mart,餡老滿,中國信託金融園區,park,bank,convenience_store,restaurant,point_of_interest,,,,,,,,
,2,121.6166772,25.05652182,2020-08-26,16:58,,4,Nangang Exhibition Center,Taipei Nangang Exhibition Center Hall 2,餡老滿,Taipei Nangang Exhibition Center Station,MOS BURGER Taipei Nangang Exhibition Center Shop,point_of_interest,point_of_interest,restaurant,subway_station,restaurant,,,,,,,,
,2,121.6170501,25.05558297,2020-08-26,17:00,,4,Nanxi Park,Taipei Nangang Exhibition Center Station,Nangang Exhibition Center,MOS BURGER Taipei Nangang Exhibition Center Shop,Taipei Nangang Exhibition Center Hall 2,park,subway_station,point_of_interest,restaurant,point_of_interest,,,,,,,,
,2,121.6164026,25.0570654,2020-08-26,17:00,,4,mo公司,3,,,,work place,exiting myPlace,,,,,,,,,,,
,2,121.6172165,25.05491882,2020-08-26,17:06,,4,Nanxi Park,Jieyun5hao Exit,南港展覽館旅客服務中心,YouBike,Taipei Nangang Exhibition Center Station,park,travel_agency,travel_agency,point_of_interest,subway_station,,,,,,,,
,2,121.6172165,25.05491882,2020-08-26,17:06,,4,Nanxi Park,Jieyun5hao Exit,南港展覽館旅客服務中心,YouBike,Taipei Nangang Exhibition Center Station,park,travel_agency,travel_agency,point_of_interest,subway_station,,,,,,,,
,2,121.6139567,25.05405536,2020-08-26,17:07,,4,Civic Bouldergym Taipei,拔山企業股份有限公司,南港花店 鳳之聲flower shop ? 世貿展覽館 ? ???,GP重機 GP Motor 大型重機交易所,Top Red flavor small pot,point_of_interest,point_of_interest,florist,car_dealer,restaurant,,,,,,,,
,2,121.6082084,25.05252439,2020-08-26,17:08,,4,MRT Nangang Station,貝兒絲樂園,Nangangzhuanyun Station,Nangang Station,TG 蔬坊 The Greenery 南港環球店,subway_station,point_of_interest,point_of_interest,point_of_interest,restaurant,,,,,,,,
,2,121.6082084,25.05252439,2020-08-26,17:08,,4,MRT Nangang Station,貝兒絲樂園,Nangangzhuanyun Station,Nangang Station,TG 蔬坊 The Greenery 南港環球店,subway_station,point_of_interest,point_of_interest,point_of_interest,restaurant,,,,,,,,
,2,121.599329,25.05119156,2020-08-26,17:09,,4,Taipei Pop Music Center,Taipei Music Center,Nangang Depot,Taipei Music Center,Jih Sun International Bank,point_of_interest,transit_station,point_of_interest,transit_station,bank,,,,,,,,
,2,121.599329,25.05119156,2020-08-26,17:09,,4,Taipei Pop Music Center,Taipei Music Center,Nangang Depot,Taipei Music Center,Jih Sun International Bank,point_of_interest,transit_station,point_of_interest,transit_station,bank,,,,,,,,
,2,121.599329,25.05119156,2020-08-26,17:09,,4,Taipei Pop Music Center,Taipei Music Center,Nangang Depot,Taipei Music Center,Jih Sun International Bank,point_of_interest,transit_station,point_of_interest,transit_station,bank,,,,,,,,
,2,121.5934489,25.05047133,2020-08-26,17:10,,4,Kunyang,Kunyangjieyun Station,Ke Lao Ell,McDonald's,屈臣氏Watsons,subway_station,point_of_interest,bakery,restaurant,drugstore,,,,,,,,
,2,121.5876931,25.04806711,2020-08-26,17:12,,4,Kunyang,Kunyangjieyun Station,Ke Lao Ell,McDonald's,屈臣氏Watsons,subway_station,point_of_interest,bakery,restaurant,drugstore,,,,,,,,
,2,121.5849973,25.04663001,2020-08-26,17:12,,4,台北市立聯合醫院忠孝院區地下停車場,賴小姐,Taipei City Hospital Zhongxiao Branch,沈記香腸,Etuoh 漁拓企業股份有限公司,parking,point_of_interest,hospital,food,point_of_interest,,,,,,,,
,2,121.5828631,25.04516151,2020-08-26,17:13,,4,珍好鍋貼,Bei Ping Wei Fu Lou,辰美自助餐,PX Mart Nangang Zhonpo Store,Jin Xian Braised Pork on Rice,restaurant,restaurant,restaurant,supermarket,meal_takeaway,,,,,,,,
,2,121.5818528,25.04444681,2020-08-26,17:13,,4,常旺海鮮熱炒,靈魂之窗? 後山埤店,SHABU-SHABU,12 Hotpot,夢幻幾何泡沫紅茶坊(五分埔店),restaurant,health,restaurant,restaurant,restaurant,,,,,,,,
,2,121.5790089,25.04249833,2020-08-26,17:14,,4,Yongchun Park,東浩媒體科技股份有限公司,Taipei Municipal Yongji Elementary School,築間幸福鍋物 台北忠孝一店,柳輝洲建築師事務所,park,general_contractor,primary_school,restaurant,point_of_interest,,,,,,,,
,2,121.5768565,25.04147726,2020-08-26,17:14,,4,Yongchun Station,Go Gym,第一商業銀行-永春分行,FamilyMart,EAT international building /EAT 國際館,subway_station,gym,bank,convenience_store,point_of_interest,,,,,,,,
,2,121.5753865,25.04080571,2020-08-26,17:15,,4,Yongchun Station,咖竅Cotcha Coffee 永春店,GYUU NIKU ????專門店,樂FUN手做甜點教室,台北富邦銀行 永春分行,subway_station,cafe,bar,bakery,bank,,,,,,,,
,2,121.5753865,25.04080571,2020-08-26,17:15,,4,Yongchun Station,咖竅Cotcha Coffee 永春店,GYUU NIKU ????專門店,樂FUN手做甜點教室,台北富邦銀行 永春分行,subway_station,cafe,bar,bakery,bank,,,,,,,,
,2,121.5673992,25.04182242,2020-08-26,17:15,,4,Kunyang,Kunyangjieyun Station,Ke Lao Ell,McDonald's,屈臣氏Watsons,subway_station,point_of_interest,bakery,restaurant,drugstore,,,,,,,,
,2,121.5673992,25.04182242,2020-08-26,17:15,,4,Kunyang,Kunyangjieyun Station,Ke Lao Ell,McDonald's,屈臣氏Watsons,subway_station,point_of_interest,bakery,restaurant,drugstore,,,,,,,,
,2,121.565201,25.0420793,2020-08-26,17:16,,4,PINEDE彼內朵 市府店,Hugdayday 台北飲料推薦 信義區飲料推薦 信義區手搖飲 台北飲料外送 台北鮮奶茶 信義區下午茶,宸料理-頂級鍋物 創意日料 活海鮮,微風八千代?所,947修手機 台北信義總部門市,bakery,point_of_interest,restaurant,beauty_salon,point_of_interest,,,,,,,,
,2,121.55974,25.04037903,2020-08-26,17:16,,4,National Dr. Sun Yat-Sen Memorial Hall,Dr. Sun Yat-sen Library,中山講堂暨演講廳,國父紀念館光復南路第一停車場,Zhongshan Park,tourist_attraction,library,point_of_interest,parking,tourist_attraction,,,,,,,,
,2,121.55974,25.04037903,2020-08-26,17:16,,4,National Dr. Sun Yat-Sen Memorial Hall,Dr. Sun Yat-sen Library,中山講堂暨演講廳,國父紀念館光復南路第一停車場,Zhongshan Park,tourist_attraction,library,point_of_interest,parking,tourist_attraction,,,,,,,,
,2,121.55974,25.04037903,2020-08-26,17:16,,4,National Dr. Sun Yat-Sen Memorial Hall,Dr. Sun Yat-sen Library,中山講堂暨演講廳,國父紀念館光復南路第一停車場,Zhongshan Park,tourist_attraction,library,point_of_interest,parking,tourist_attraction,,,,,,,,
,2,121.5566233,25.03943787,2020-08-26,17:16,,4,Cheogajip,Sugar Miss,McDonald's Taipei Guangfu,Saboten,Aunt Su's Pizza House,meal_delivery,cafe,restaurant,restaurant,restaurant,,,,,,,,
,2,121.5566233,25.03943787,2020-08-26,17:16,,4,Cheogajip,Sugar Miss,McDonald's Taipei Guangfu,Saboten,Aunt Su's Pizza House,meal_delivery,cafe,restaurant,restaurant,restaurant,,,,,,,,
,2,121.5600324,25.03301151,2020-08-26,17:17,,4,Taipei International Convention Center (TICC),震旦國際大樓,Dudufangshimao Station,信義全球資產管理股份有限公司,信義路橋,point_of_interest,point_of_interest,parking,real_estate_agency,point_of_interest,,,,,,,,
,2,121.558141,25.04116168,2020-08-26,17:17,,4,Sun Yat-Sen Memorial Hall Station,Yannick To Go Machine,Guangfu Elementary School,天一聯合診所,順成蛋糕-忠孝二店,subway_station,bakery,primary_school,point_of_interest,bakery,,,,,,,,
,2,121.5567495,25.04159602,2020-08-26,17:19,,4,Sun Yat-Sen Memorial Hall Station,程國慶牙醫診所,Qiao An Dixia Parking,楊記大餛飩,Chamonix new Champs Teppanyaki Zhongxiao East Hotel,subway_station,dentist,parking,restaurant,restaurant,,,,,,,,
,2,121.5483638,25.03796351,2020-08-26,17:20,,4,秦家餅店－三代傳承．北方乾烙專賣,BAPE STORE TAIPEI,Goodies Cuisine,Da Bar- Relax/Social/Mingle,Wellcome Taipei Ren'ai,meal_takeaway,store,restaurant,bar,supermarket,,,,,,,,
,2,121.5450801,25.04162629,2020-08-26,17:21,,4,源味本鋪古早味現烤蛋糕（忠孝復興店）,SOGO忠孝館B2寄放行李,Zhanlu coffee shop Zhongxiao,忠孝SOGO 10F NATIVE 專櫃,Ootoya,bakery,point_of_interest,cafe,shoe_store,restaurant,,,,,,,,
,2,121.5435585,25.04137158,2020-08-26,17:21,,4,Far Eastern Sogo Fuxing Store,Din Tai Fung Fuxing Restaurant,City’Super Sogo Fuxing Store,MUJI Sogo Fuxing Store,WAVE SHINE ACCESSORY 忠孝復興,department_store,restaurant,supermarket,home_goods_store,point_of_interest,,,,,,,,
,2,121.5446299,25.04162502,2020-08-26,17:22,,4,Lion Travel Service,忠孝SOGO 10F NATIVE 專櫃,Zhanlu coffee shop Zhongxiao,遠東SOGO台北,Eslite Sogo Zhongxiao Store,travel_agency,shoe_store,cafe,department_store,book_store,,,,,,,,
,2,121.5452838,25.04159382,2020-08-26,17:24,,4,源味本鋪古早味現烤蛋糕（忠孝復興店）,AZTEC,Zhanlu coffee shop Zhongxiao,樂炸特區FUNNY FRIED ZONE,SOGO忠孝館B2寄放行李,bakery,point_of_interest,cafe,shopping_mall,point_of_interest,,,,,,,,
,2,121.5442243,25.04152044,2020-08-26,17:24,,4,PARTYWORLD Sogo Store,Lion Travel Service,ALUXE 亞立詩 台北忠孝復興體驗店,WAVE SHINE ACCESSORY 忠孝復興,[JJ HAIR SALON 髮型沙龍],night_club,travel_agency,jewelry_store,point_of_interest,beauty_salon,,,,,,,,
,2,121.5451315,25.04166263,2020-08-26,17:25,,4,源味本鋪古早味現烤蛋糕（忠孝復興店）,SOGO忠孝館B2寄放行李,忠孝SOGO 10F NATIVE 專櫃,Zhanlu coffee shop Zhongxiao,Eslite Sogo Zhongxiao Store,bakery,point_of_interest,shoe_store,cafe,book_store,,,,,,,,
,2,121.5453683,25.04163966,2020-08-26,17:25,,4,源味本鋪古早味現烤蛋糕（忠孝復興店）,樂炸特區FUNNY FRIED ZONE,Qmomo 台北忠孝門市,ETUDE HOUSE (忠孝復興),AZTEC,bakery,shopping_mall,point_of_interest,point_of_interest,point_of_interest,,,,,,,,
,2,121.5463658,25.04160263,2020-08-26,17:37,,4,Taipei East District,TripMomentVR 時刻旅行樂園,『 兩餐 』 ?? 韓國年糕火鍋吃到飽-忠孝店,Kaifun,Rolling Thai Hot Pot,shopping_mall,point_of_interest,restaurant,restaurant,restaurant,,,,,,,,
,2,121.5473544,25.041448,2020-08-26,17:41,,4,築間幸福鍋物 台北忠孝二店,PX Mart,Yue Dao Japanese Pan-fried Batter,McDonald's,欣葉台菜-忠孝店,restaurant,supermarket,restaurant,restaurant,restaurant,,,,,,,,
,2,121.5486418,25.0416629,2020-08-26,17:43,,4,天仁茗茶忠孝二店,昱廚,Shun Chen Bakery,久大文具連鎖忠孝店,赫綵電腦設計培訓學院-東區學院,cafe,restaurant,bakery,point_of_interest,point_of_interest,,,,,,,,
,2,121.5501471,25.04145177,2020-08-26,17:45,,4,6IXTY8IGHT,MLB Korea,Palette 巴黎都 (忠孝店),Citystar Restaurant,台韓民國 韓式燒肉店,point_of_interest,clothing_store,beauty_salon,restaurant,restaurant,,,,,,,,
,2,121.550973,25.04141008,2020-08-26,17:46,,4,普諾麵包坊 Pozzo Bakery,San Want Hotel,Chao Ping Ji,Sumie Shabu,神旺澄江日本料理,bakery,lodging,restaurant,restaurant,restaurant,,,,,,,,
,2,121.5519787,25.04132561,2020-08-26,17:52,,4,Mingyao Department Store,Daiso,GU Mingyao Store,Fruitful Food,Nitori,department_store,grocery_or_supermarket,clothing_store,restaurant,home_goods_store,,,,,,,,
,2,121.5519124,25.04239178,2020-08-26,17:57,,4,OWNDAYS 忠孝敦化店,AIR SPACE,7-Eleven,VII&Co. Shop Taipei,947修手機-忠孝敦化門市,health,clothing_store,convenience_store,clothing_store,point_of_interest,,,,,,,,
,2,121.5509516,25.04264881,2020-08-26,17:59,,4,屯京拉麵 敦化南路店,SOMA 特調飲品 敦化創始店 Tea & Mocktail,Levi's,Ambi Cafe,COFFEE.TEA.OR - 敦南概念店,restaurant,point_of_interest,point_of_interest,cafe,food,,,,,,,,
,2,121.5507936,25.04164851,2020-08-26,18:10,,4,Adidas忠孝門市,???????野菜日本涮涮鍋專門店 忠孝店,牛角日本燒肉專門店-忠孝店,阿郎薄皮餃子台式小酒館(? Lang Taiwan Bistro),T.K.K. Fried Chicken,point_of_interest,restaurant,restaurant,bar,restaurant,,,,,,,,
,2,121.5518994,25.04133827,2020-08-26,18:11,,4,Mingyao Department Store,Daiso,ZARA Taipei Zhongxiao Store,洛碁大飯店忠孝館Green World ZhongXiao????????忠孝,Nitori,department_store,grocery_or_supermarket,clothing_store,lodging,home_goods_store,,,,,,,,
,2,121.5519206,25.04228622,2020-08-26,18:28,,4,快易修手機維修站 東區門市,茶街,Nonkiya Ramen 2,OWNDAYS 忠孝敦化店,947修手機-忠孝敦化門市,point_of_interest,restaurant,restaurant,health,point_of_interest,,,,,,,,
,2,121.5524894,25.04154589,2020-08-26,18:34,,4,Mingyao Department Store,問鼎 麻辣鍋 養生鍋-忠孝店,東區209,以琳書房,馥御產後護理之家,department_store,restaurant,bar,book_store,health,,,,,,,,
,2,121.5525018,25.04154375,2020-08-26,18:34,,4,Mingyao Department Store,問鼎 麻辣鍋 養生鍋-忠孝店,以琳書房,東區209,馥御產後護理之家,department_store,restaurant,book_store,bar,health,,,,,,,,
,2,121.5525083,25.04154213,2020-08-26,18:34,,4,Mingyao Department Store,問鼎 麻辣鍋 養生鍋-忠孝店,以琳書房,東區209,馥御產後護理之家,department_store,restaurant,book_store,bar,health,,,,,,,,
,2,121.5525209,25.04153699,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,Mingyao Department Store,以琳書房,馥御產後護理之家,東區209,restaurant,department_store,book_store,health,bar,,,,,,,,
,2,121.5525374,25.04154001,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,Mingyao Department Store,以琳書房,馥御產後護理之家,Nitori,restaurant,department_store,book_store,health,home_goods_store,,,,,,,,
,2,121.552546,25.04154043,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,Mingyao Department Store,以琳書房,馥御產後護理之家,Nitori,restaurant,department_store,book_store,health,home_goods_store,,,,,,,,
,2,121.5525591,25.04153634,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,Mingyao Department Store,以琳書房,馥御產後護理之家,Nitori,restaurant,department_store,book_store,health,home_goods_store,,,,,,,,
,2,121.5525738,25.04153788,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,Mingyao Department Store,以琳書房,馥御產後護理之家,Nitori,restaurant,department_store,book_store,health,home_goods_store,,,,,,,,
,2,121.5525907,25.04153376,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,Mingyao Department Store,以琳書房,馥御產後護理之家,Nitori,restaurant,department_store,book_store,health,home_goods_store,,,,,,,,
,2,121.5526002,25.04153384,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,Mingyao Department Store,以琳書房,馥御產後護理之家,Nitori,restaurant,department_store,book_store,health,home_goods_store,,,,,,,,
,2,121.552615,25.04153844,2020-08-26,18:34,,4,Mingyao Department Store,問鼎 麻辣鍋 養生鍋-忠孝店,馥御產後護理之家,以琳書房,Nitori,department_store,restaurant,health,book_store,home_goods_store,,,,,,,,
,2,121.5526323,25.04154274,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,Mingyao Department Store,馥御產後護理之家,以琳書房,東區209,restaurant,department_store,health,book_store,bar,,,,,,,,
,2,121.5526356,25.04154052,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,Mingyao Department Store,馥御產後護理之家,以琳書房,東區209,restaurant,department_store,health,book_store,bar,,,,,,,,
,2,121.5526424,25.04154003,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,Mingyao Department Store,馥御產後護理之家,以琳書房,東區209,restaurant,department_store,health,book_store,bar,,,,,,,,
,2,121.5526417,25.04152854,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,Mingyao Department Store,以琳書房,馥御產後護理之家,Nitori,restaurant,department_store,book_store,health,home_goods_store,,,,,,,,
,2,121.5526504,25.04152337,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,Mingyao Department Store,以琳書房,馥御產後護理之家,Nitori,restaurant,department_store,book_store,health,home_goods_store,,,,,,,,
,2,121.5526711,25.04152669,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,Mingyao Department Store,馥御產後護理之家,以琳書房,Nitori,restaurant,department_store,health,book_store,home_goods_store,,,,,,,,
,2,121.5526879,25.04152355,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,Mingyao Department Store,馥御產後護理之家,以琳書房,Nitori,restaurant,department_store,health,book_store,home_goods_store,,,,,,,,
,2,121.5527068,25.04152427,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,Mingyao Department Store,馥御產後護理之家,以琳書房,Nitori,restaurant,department_store,health,book_store,home_goods_store,,,,,,,,
,2,121.55272,25.04152681,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,Mingyao Department Store,馥御產後護理之家,以琳書房,Mala Hot Pot,restaurant,department_store,health,book_store,restaurant,,,,,,,,
,2,121.5527336,25.04152707,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,Mingyao Department Store,馥御產後護理之家,以琳書房,Mala Hot Pot,restaurant,department_store,health,book_store,restaurant,,,,,,,,
,2,121.5527399,25.04152221,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,Mingyao Department Store,以琳書房,馥御產後護理之家,Mala Hot Pot,restaurant,department_store,book_store,health,restaurant,,,,,,,,
,2,121.55275,25.04152197,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,Mingyao Department Store,以琳書房,馥御產後護理之家,Mala Hot Pot,restaurant,department_store,book_store,health,restaurant,,,,,,,,
,2,121.5527598,25.04152043,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,Mingyao Department Store,以琳書房,馥御產後護理之家,Mala Hot Pot,restaurant,department_store,book_store,health,restaurant,,,,,,,,
,2,121.5527671,25.04152084,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,Mingyao Department Store,以琳書房,馥御產後護理之家,Mala Hot Pot,restaurant,department_store,book_store,health,restaurant,,,,,,,,
,2,121.5527846,25.0415262,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,Mingyao Department Store,以琳書房,馥御產後護理之家,Mala Hot Pot,restaurant,department_store,book_store,health,restaurant,,,,,,,,
,2,121.5527917,25.04152599,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,Mingyao Department Store,以琳書房,馥御產後護理之家,Mala Hot Pot,restaurant,department_store,book_store,health,restaurant,,,,,,,,
,2,121.5527952,25.04152235,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,以琳書房,Mingyao Department Store,馥御產後護理之家,Mala Hot Pot,restaurant,book_store,department_store,health,restaurant,,,,,,,,
,2,121.5528041,25.04152013,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,以琳書房,Mingyao Department Store,馥御產後護理之家,Mala Hot Pot,restaurant,book_store,department_store,health,restaurant,,,,,,,,
,2,121.5528104,25.0415182,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,以琳書房,Mingyao Department Store,馥御產後護理之家,Mala Hot Pot,restaurant,book_store,department_store,health,restaurant,,,,,,,,
,2,121.5528185,25.04151596,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,以琳書房,Mingyao Department Store,馥御產後護理之家,Mala Hot Pot,restaurant,book_store,department_store,health,restaurant,,,,,,,,
,2,121.5528291,25.04151033,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,以琳書房,Mingyao Department Store,馥御產後護理之家,Mala Hot Pot,restaurant,book_store,department_store,health,restaurant,,,,,,,,
,2,121.5528291,25.04151033,2020-08-26,18:34,,4,問鼎 麻辣鍋 養生鍋-忠孝店,以琳書房,Mingyao Department Store,馥御產後護理之家,Mala Hot Pot,restaurant,book_store,department_store,health,restaurant,,,,,,,,
,2,121.551837,25.04132773,2020-08-26,18:37,,4,Mingyao Department Store,Daiso,GU Mingyao Store,Nitori,UNIQLO Mingyao Global Flagship Store,department_store,grocery_or_supermarket,clothing_store,home_goods_store,clothing_store,,,,,,,,
,2,121.5518572,25.04023348,2020-08-26,18:39,,4,雅歌花坊,幸福張頂級手作（伴手禮，蛋捲，台灣名產）,斐瑟旗艦台北Visavis Flagship Hair Salon Taipei,Zoom in,7-ELEVEN 建綸門市,florist,restaurant,hair_care,cafe,convenience_store,,,,,,,,
,2,121.5517767,25.04114142,2020-08-26,18:43,,4,Daiso,Mingyao Department Store,GU Mingyao Store,UNIQLO Mingyao Global Flagship Store,Nitori,grocery_or_supermarket,department_store,clothing_store,clothing_store,home_goods_store,,,,,,,,
,2,121.5508462,25.04146211,2020-08-26,19:37,,4,普諾麵包坊 Pozzo Bakery,San Want Hotel,Chao Ping Ji,Citystar Restaurant,Adidas忠孝門市,bakery,lodging,restaurant,restaurant,point_of_interest,,,,,,,,
,2,121.5487802,25.0413473,2020-08-26,19:43,,4,Shun Chen Bakery,Citystar Restaurant,Intention,niko and ...,久大文具連鎖忠孝店,bakery,restaurant,bar,home_goods_store,point_of_interest,,,,,,,,
,2,121.5476749,25.04155656,2020-08-26,19:48,,4,怡品商旅 Eastin Taipei Hotel,頂好紫琳蒸餃館 Zi Lin Steamed Dumpling,和牛涮 日式鍋物放題 台北忠孝東店,PX Mart,Center Clinic Medical Center General Hospital Foundation,lodging,restaurant,restaurant,supermarket,hospital,,,,,,,,
,2,121.5632755,25.08826364,2020-08-26,2:02,,4,Takming University of Science and Technology,7-Eleven,全聯福利中心Pxmart 內湖文湖,Family Mart,元墅建設股份有限公司,university,convenience_store,supermarket,convenience_store,point_of_interest,,,,,,,,
,2,121.5479312,25.04158086,2020-08-26,20:39,,4,怡品商旅 Eastin Taipei Hotel,和牛涮 日式鍋物放題 台北忠孝東店,頂好紫琳蒸餃館 Zi Lin Steamed Dumpling,STARBUCKS RESERVE? Longmen Shop,上街吃吃 eat street 咖哩/炸雞,lodging,restaurant,restaurant,cafe,meal_delivery,,,,,,,,
,2,121.5468597,25.0415948,2020-08-26,20:43,,4,McDonald's,欣葉台菜-忠孝店,Wellcome Zhongxiao Store,TripMomentVR 時刻旅行樂園,Taipei East District,restaurant,restaurant,supermarket,point_of_interest,shopping_mall,,,,,,,,
,2,121.547942,25.04146415,2020-08-26,20:46,,4,和牛涮 日式鍋物放題 台北忠孝東店,享鴨 烤鴨與中華料理 台北忠孝東店,STARBUCKS RESERVE? Longmen Shop,怡品商旅 Eastin Taipei Hotel,頂好紫琳蒸餃館 Zi Lin Steamed Dumpling,restaurant,restaurant,cafe,lodging,restaurant,,,,,,,,
,2,121.5489783,25.04129158,2020-08-26,20:48,,4,Intention,Partyworld,niko and ...,Shun Chen Bakery,Citystar Restaurant,bar,night_club,home_goods_store,bakery,restaurant,,,,,,,,
