location_id,user_id,longitude,latitude,start_date,start_time,duration,weekday,name1,name2,name3,name4,name5,category1,category2,category3,category4,category5
3185,2,121.5789712,25.05610111,2020-09-09,17:00,,4,Meishan Park,Nanjing Jiuzong Rd. Intersection,71 Sports 投打學苑,Nanjing Jiuzong Rd. Intersection,Wistron,park,transit_station,point_of_interest,transit_station,point_of_interest
3186,2,121.5780642,25.05554322,2020-09-09,17:00,,4,MacArthur Bridge No. 1,邱主廚餐飲創作工作室,YouBike,71 Sports 投打學苑,義利汽車,transit_station,point_of_interest,point_of_interest,point_of_interest,car_repair
3187,2,121.577127,25.05502382,2020-09-09,17:00,,4,MacArthur Bridge No. 1,麥帥新城,Rainbow Bridge,邱主廚餐飲創作工作室,杰瑞音樂有限公司,transit_station,point_of_interest,tourist_attraction,point_of_interest,electronics_store
3188,2,121.5760861,25.05494412,2020-09-09,17:01,,4,BMW service center in Taipei Rong de honor,麥帥新城,杰瑞音樂有限公司,Hilife,新頎企業有限公司,car_repair,point_of_interest,electronics_store,convenience_store,point_of_interest
3189,2,121.5750601,25.05535584,2020-09-09,17:01,,4,崇偉營造工程股份有限公司,BMW service center in Taipei Rong de honor,系統電子工業股份有限公司,聯發科技,台北仁溫宮,real_estate_agency,car_repair,point_of_interest,point_of_interest,point_of_interest
3190,2,121.574248,25.055926,2020-09-09,17:01,,4,崇偉營造工程股份有限公司,系統電子工業股份有限公司,晨星半導體股份有限公司,聯發科技,BMW service center in Taipei Rong de honor,real_estate_agency,point_of_interest,point_of_interest,point_of_interest,car_repair
3191,2,121.5737112,25.05681012,2020-09-09,17:01,,4,Lamborghini Taipei,崇偉營造工程股份有限公司,系統電子工業股份有限公司,BMW service center in Taipei Rong de honor,晨星半導體股份有限公司,car_dealer,real_estate_agency,point_of_interest,car_repair,point_of_interest
3192,2,121.5735516,25.0577432,2020-09-09,17:01,,4,Lamborghini Taipei,彩虹河濱公園向日葵花區,現代久藏CITYVAULT酒窖私廚,Caves Books Neihu Store,BMW service center in Taipei Rong de honor,car_dealer,park,storage,book_store,car_repair
3193,2,121.5733896,25.05868401,2020-09-09,17:01,,4,Caves Books Neihu Store,雅光電器商城,冠軍磁磚內湖展示中心,雅光有限公司,Rainbow Riverside Park,book_store,electronics_store,home_goods_store,home_goods_store,park
3194,2,121.5734387,25.05972657,2020-09-09,17:01,,4,彩虹河濱公園停車場出入口,100 mountain,Taipei Postproduction,Rainbow Riverside Park,冠軍磁磚內湖展示中心,parking,point_of_interest,point_of_interest,park,home_goods_store
3195,2,121.5734285,25.06074086,2020-09-09,17:02,,4,100 mountain,Xinminquanchoushui Station,彩虹河濱公園停車場出入口,Carrefour Neihu Store,Rainbow Riverside Park,point_of_interest,local_government_office,parking,supermarket,park
3196,2,121.573274,25.0617115,2020-09-09,17:02,,4,莉蓮會館 LILY Conference,特力股份有限公司,100 mountain,Hola,Rainbow Riverside Park,point_of_interest,home_goods_store,point_of_interest,home_goods_store,park
3197,2,121.5729497,25.06264527,2020-09-09,17:02,,4,Tsannkuen 3C Neihu Flagship Store,三星智慧館-燦坤內湖旗,Microsoft體驗店,金鑛咖啡 台北堤頂門市,五花馬水餃館-臺北堤頂門市,electronics_store,electronics_store,electronics_store,food,restaurant
3198,2,121.5727596,25.06353424,2020-09-09,17:02,,4,Karl Wash 自助洗車,自助洗車,鏡傳媒,大都會國際家具館內湖館,春夏秋冬家具、家飾 (台北內湖店),car_wash,car_wash,point_of_interest,shopping_mall,furniture_store
3199,2,121.5726289,25.06445551,2020-09-09,17:02,,4,大都會國際家具館內湖館,Karl Wash 自助洗車,鏡傳媒,自助洗車,Taipei Flower Market,shopping_mall,car_wash,point_of_interest,car_wash,point_of_interest
3200,2,121.573408,25.0650161,2020-09-09,17:02,,4,Taipei Flower Market,LEECO OUTLET Neihu Store,Karl Wash 自助洗車,全統物流-物流中心,大都會國際家具館內湖館,point_of_interest,shopping_mall,car_wash,point_of_interest,shopping_mall
3201,2,121.5744832,25.06537639,2020-09-09,17:03,,4,力麗家具,LEECO OUTLET Neihu Store,DHL Express ServicePoint - Neihu Service Center,National Petroleum Corporation,Costco Neihu Store,furniture_store,shopping_mall,point_of_interest,gas_station,supermarket
3202,2,121.5754759,25.065747,2020-09-09,17:04,,4,National Petroleum Corporation,進勇汽車,Taiwan Tesla Motors Limited,保捷興汽車股份有限公司,Mazda汽車-標達內湖廠,gas_station,car_repair,car_dealer,car_repair,car_dealer
3203,2,121.5764501,25.06602476,2020-09-09,17:04,,4,National Petroleum Corporation,7-ELEVEN,Mazda汽車-標達內湖廠,台北市金莎家具內湖旗艦店,Ouzhou Flea Market,gas_station,convenience_store,car_dealer,furniture_store,grocery_or_supermarket
3204,2,121.5774413,25.06630442,2020-09-09,17:04,,4,Aphrodite歐洲跳蚤市場,Ouzhou Flea Market,車麗屋汽車百貨 內湖行忠店,TOTO 宏祈展示中心,7-ELEVEN,furniture_store,grocery_or_supermarket,point_of_interest,point_of_interest,convenience_store
3205,2,121.5776335,25.06635864,2020-09-09,17:04,,4,Aphrodite歐洲跳蚤市場,Ouzhou Flea Market,車麗屋汽車百貨 內湖行忠店,National Petroleum Corporation,全虹企業股份有限公司,furniture_store,grocery_or_supermarket,point_of_interest,gas_station,department_store
3206,2,121.578392,25.06657134,2020-09-09,17:06,,4,National Petroleum Corporation,Taipei City Fire Department,車麗屋汽車百貨 內湖行忠店,Ouzhou Flea Market,Bank Of Taiwan Xinhu Branch,gas_station,fire_station,point_of_interest,grocery_or_supermarket,bank
3207,2,121.5793445,25.06692197,2020-09-09,17:06,,4,Rotary Park,權上國際車業,Minquan Bridge,順益汽車內湖營業所,米羅柚木家具 台北內湖旗艦店 MIRO TEAK,park,car_dealer,transit_station,car_dealer,furniture_store
3208,2,121.5802776,25.06726208,2020-09-09,17:07,,4,古早傳說飲食雜誌館,VOLVO 新凱汽車 內湖展示暨服務中心,米羅柚木家具 台北內湖旗艦店 MIRO TEAK,Ford 福特 九和汽車內湖展示中心,Amplush禾韋科技,restaurant,car_dealer,furniture_store,car_dealer,electronics_store
3209,2,121.5811584,25.06768489,2020-09-09,17:07,,4,VOLVO 新凱汽車 內湖展示暨服務中心,Dianthus,Ford 福特 九和汽車內湖展示中心,祿車坊 24H 自助洗車,古早傳說飲食雜誌館,car_dealer,doctor,car_dealer,car_wash,restaurant
3210,2,121.5820854,25.0680903,2020-09-09,17:07,,4,祿車坊 24H 自助洗車,Dianthus,VOLVO 新凱汽車 內湖展示暨服務中心,Times Plaza,印加果油&苦茶油,car_wash,doctor,car_dealer,transit_station,grocery_or_supermarket
3211,2,121.5831084,25.06841364,2020-09-09,17:08,,4,祿車坊 24H 自助洗車,Taiwan's Chinese Petroleum Neihu Station,CTiTV,中天新聞台,NISSAN 民權服務廠,car_wash,gas_station,point_of_interest,point_of_interest,point_of_interest
3212,2,121.5840942,25.06866561,2020-09-09,17:08,,4,Taiwan's Chinese Petroleum Neihu Station,鼓浪嶼海鮮屋,E.Sun Bank Xinhu Branch,四季補藥燉排骨,CITROËN - 北區寶承展示中心,gas_station,restaurant,bank,food,car_dealer
3213,2,121.5842272,25.06880111,2020-09-09,17:08,,4,鼓浪嶼海鮮屋,四季補藥燉排骨,Taiwan's Chinese Petroleum Neihu Station,勁翔汽車,E.Sun Bank Xinhu Branch,restaurant,food,gas_station,car_repair,bank
3214,2,121.5842272,25.06880111,2020-09-09,17:08,,4,鼓浪嶼海鮮屋,四季補藥燉排骨,Taiwan's Chinese Petroleum Neihu Station,勁翔汽車,E.Sun Bank Xinhu Branch,restaurant,food,gas_station,car_repair,bank
3215,2,121.5842272,25.06880111,2020-09-09,17:08,,4,鼓浪嶼海鮮屋,四季補藥燉排骨,Taiwan's Chinese Petroleum Neihu Station,勁翔汽車,E.Sun Bank Xinhu Branch,restaurant,food,gas_station,car_repair,bank
3216,2,121.5842272,25.06880111,2020-09-09,17:08,,4,鼓浪嶼海鮮屋,四季補藥燉排骨,Taiwan's Chinese Petroleum Neihu Station,勁翔汽車,E.Sun Bank Xinhu Branch,restaurant,food,gas_station,car_repair,bank
3217,2,121.5842272,25.06880111,2020-09-09,17:08,,4,鼓浪嶼海鮮屋,四季補藥燉排骨,Taiwan's Chinese Petroleum Neihu Station,勁翔汽車,E.Sun Bank Xinhu Branch,restaurant,food,gas_station,car_repair,bank
3218,2,121.5842272,25.06880111,2020-09-09,17:08,,4,鼓浪嶼海鮮屋,四季補藥燉排骨,Taiwan's Chinese Petroleum Neihu Station,勁翔汽車,E.Sun Bank Xinhu Branch,restaurant,food,gas_station,car_repair,bank
3219,2,121.5842272,25.06880111,2020-09-09,17:08,,4,鼓浪嶼海鮮屋,四季補藥燉排骨,Taiwan's Chinese Petroleum Neihu Station,勁翔汽車,E.Sun Bank Xinhu Branch,restaurant,food,gas_station,car_repair,bank
3220,2,121.5842272,25.06880111,2020-09-09,17:08,,4,鼓浪嶼海鮮屋,四季補藥燉排骨,Taiwan's Chinese Petroleum Neihu Station,勁翔汽車,E.Sun Bank Xinhu Branch,restaurant,food,gas_station,car_repair,bank
3221,2,121.5834769,25.06962722,2020-09-09,17:08,,4,Volkswagen Commercial Vehicles,天下第一味,八神日式涮涮鍋-內湖店,銓宏汽車音響影音多媒體科技,Peugeot,car_dealer,restaurant,restaurant,electronics_store,car_dealer
3222,2,121.5827725,25.07037394,2020-09-09,17:08,,4,Volkswagen Commercial Vehicles,德昌輪胎行,Libao Building,百辰光電股份有限公司,Libao Building,car_dealer,car_repair,transit_station,point_of_interest,transit_station
3223,2,121.5820655,25.07104844,2020-09-09,17:08,,4,呼搭啦生蠔孜然串燒屋,是方電訊股份有限公司 -總公司,喬暘電子股份有限公司,美味屋早餐、美味屋義大利麵,Libao Building,bar,point_of_interest,point_of_interest,restaurant,transit_station
3224,2,121.5813433,25.07169098,2020-09-09,17:09,,4,LA PASTA,立普思股份有限公司,呼搭啦生蠔孜然串燒屋,內湖美麗達,Gongguanshan,restaurant,point_of_interest,bar,home_goods_store,transit_station
3225,2,121.580633,25.07237426,2020-09-09,17:09,,4,LA PASTA,TAINET Communication System Corp.,鑑微科技股份有限公司,Gongguanshan,ALFA Network Inc.,restaurant,point_of_interest,point_of_interest,transit_station,point_of_interest
3226,2,121.5799338,25.07302336,2020-09-09,17:09,,4,JokeR coffee,優渥實木/柚木家具(台北內湖店),香坡堡,LOUISA COFFEE 路易莎咖啡 (內湖陽光店),Gongguanshan,cafe,furniture_store,point_of_interest,cafe,transit_station
3227,2,121.5792443,25.07368839,2020-09-09,17:10,,4,LOUISA COFFEE 路易莎咖啡 (內湖陽光店),年終8個月cafe&deli,水易購淨水網-台北內湖店,君悅排骨,優渥實木/柚木家具(台北內湖店),cafe,restaurant,home_goods_store,restaurant,furniture_store
3228,2,121.5784441,25.07422129,2020-09-09,17:10,,4,丹家暢堤咖啡,年終8個月cafe&deli,LOUISA COFFEE 路易莎咖啡 (內湖陽光店),CaLACaLA義大利廚房內湖店,統一資訊,food,restaurant,cafe,restaurant,point_of_interest
3229,2,121.5776096,25.07474022,2020-09-09,17:10,,4,法拉利總部,力量拉麵（內湖瑞光店）,Maserati 瑪莎拉蒂台北旗艦售後服務暨銷售展示中心,臺灣蒙地拿股份有限公司,白暮蛋餅先生3號店,car_dealer,restaurant,car_dealer,car_dealer,restaurant
3230,2,121.5767779,25.0752446,2020-09-09,17:11,,4,Subway,梁社漢排骨-瑞光店,泰之雲泰式料理(總店),頂呱呱T.K.K.FriedChicken,溫州大餛飩,restaurant,restaurant,restaurant,restaurant,restaurant
3231,2,121.5758584,25.07581824,2020-09-09,17:11,,4,Formosa Chang,全家便利商店瑞興店,段純貞-內湖瑞光店,漫漫點內湖店,李記甜品,restaurant,convenience_store,restaurant,point_of_interest,food
3232,2,121.5750531,25.07635202,2020-09-09,17:11,,4,中村友善廚房,宏泰泰式料理,東葉豬腳飯,北方大陸餅,鑫鱻熱炒店,bakery,restaurant,restaurant,food,restaurant
3233,2,121.5741432,25.07679429,2020-09-09,17:13,,4,精誠資訊,Skoda,台中銀行,Neihu Jiangnan Post Office,宏匯瑞光,point_of_interest,car_dealer,bank,post_office,point_of_interest
3234,2,121.573209,25.07721876,2020-09-09,17:13,,4,LEXUS 內湖營業所,Dagangqian Park,LEXUS 內湖服務廠,LEXUS內湖保養廠,Ruiguang Gangqian Rd. Intersection,car_dealer,park,car_dealer,car_repair,transit_station
3235,2,121.5722765,25.07764969,2020-09-09,17:13,,4,台灣雀巢Nestlé Taiwan,中華賓士內湖展示中心,Union Bank of Taiwan,Chailease Auto Rental,星展銀行消費金融處,food,car_dealer,bank,car_rental,bank
3236,2,121.5713011,25.07808333,2020-09-09,17:13,,4,彌生軒 YAYOI 內湖瑞光店,Cha for Tea,"Lite-On Technology Co., Ltd.",全國公證檢驗股份有限公司,丹堤咖啡。內湖光寶店,restaurant,restaurant,point_of_interest,point_of_interest,cafe
3237,2,121.5703849,25.07848496,2020-09-09,17:14,,4,Louisa Coffee 路易．莎咖啡 (內湖瑞光直營門市),明門實業股份有限公司,煒太股份有限公司,六品小館內湖店,全國公證檢驗股份有限公司,cafe,point_of_interest,point_of_interest,restaurant,point_of_interest
3238,2,121.5694903,25.07889468,2020-09-09,17:14,,4,McDonald's,Gala Television Corporation,可不可熟成紅茶-內湖瑞光店,Zhouzi Car Park,Subway,restaurant,point_of_interest,point_of_interest,parking,restaurant
3239,2,121.5685794,25.07930847,2020-09-09,17:14,,4,Zhouzi Park No. 2,YouBike,Renbao Building,Renbao Building,Videoland Inc.,park,point_of_interest,transit_station,transit_station,point_of_interest
3240,2,121.5676711,25.07972123,2020-09-09,17:15,,4,"Compal Electronics, Inc.",Family Mart,Ikari Coffee,Chun Shui Tang,湛盧咖啡 瑞光館,point_of_interest,convenience_store,meal_takeaway,cafe,cafe
3241,2,121.5667403,25.08013342,2020-09-09,17:16,,4,MiaCucina,翔盛國際baby888-台北品牌概念館,Elison Fashion 英利生股份有限公司,亞印文件科技股份有限公司(內湖店),世潮企業股份有限公司,restaurant,point_of_interest,local_government_office,point_of_interest,point_of_interest
3242,2,121.5657646,25.08056536,2020-09-09,17:16,,4,PARK 24,HSBC Neihu Branch,LINE Taiwan,Primax,OneAD Inc.,parking,bank,point_of_interest,point_of_interest,point_of_interest
3243,2,121.5652005,25.08132852,2020-09-09,17:17,,4,客美多咖啡 Komeda‘s Coffee - 西湖店,Primax,白石畫廊 Whitestone Gallery,泰廚鄉,BENTLEY TAIPEI(台北) 總代理 永三汽車,cafe,point_of_interest,art_gallery,restaurant,car_dealer
3244,2,121.5654704,25.08221192,2020-09-09,17:19,,4,BENTLEY TAIPEI(台北) 總代理 永三汽車,西雅圖極品咖啡 西湖店,泰廚鄉,黑美林,美二佳蛋糕,car_dealer,cafe,restaurant,restaurant,bakery
3245,2,121.5646129,25.08278624,2020-09-09,17:19,,4,Xikang Park,帝一帝王蟹吃到飽,黑美林,Sure Gas Station,KFC (Taipei Neihu),park,restaurant,restaurant,gas_station,restaurant
3246,2,121.5637703,25.08319636,2020-09-09,17:20,,4,匯豐汽車內湖營業所,密室逃脫今日有場【玩笑實驗室】Wanxiao Lab,Carrefour Market Neihu Store I,Sure Gas Station,LUXGEN內湖服務廠,car_dealer,point_of_interest,supermarket,gas_station,car_repair
3247,2,121.563735,25.08321519,2020-09-09,17:20,,4,匯豐汽車內湖營業所,Carrefour Market Neihu Store I,密室逃脫今日有場【玩笑實驗室】Wanxiao Lab,Mitsubishi Fuso,Sure Gas Station,car_dealer,supermarket,point_of_interest,car_dealer,gas_station
3248,2,121.5627801,25.08372191,2020-09-09,17:20,,4,Carrefour Market Neihu Store I,十五郎 日式.洋食,Union Bank of Taiwan,長虹旗艦大樓,黑記懷舊排骨飯,supermarket,restaurant,bank,point_of_interest,restaurant
3249,2,121.5618984,25.08416491,2020-09-09,17:20,,4,來來豆漿,Domino's Pizza,鼎蓁全方位輸出中心,北勢湖環保公園,Wen Hu Elementary School,restaurant,meal_delivery,point_of_interest,park,transit_station
3250,2,121.5630813,25.08728027,2020-09-09,17:22,,4,mo家,2,,,,home,entering myPlace,,,
3251,2,121.56163,25.08503883,2020-09-09,17:22,,4,來來豆漿,捷世樂單車休閒 - 內湖店,頤園素食小館,7-ELEVEN,MediaTek Inc.,restaurant,bicycle_store,restaurant,convenience_store,point_of_interest
3252,2,121.5622974,25.08571387,2020-09-09,17:23,,4,TOYOTA 內湖營業所,DUCATI,北都汽車股份有限公司內湖服務廠,TOYOTA 內湖服務廠,興沛動物醫院,car_dealer,point_of_interest,car_dealer,car_repair,veterinary_care
3253,2,121.5627925,25.08650421,2020-09-09,17:24,,4,Family Mart,TOYOTA 內湖營業所,漢豐汽車,極光專業汽車美容,牛耳全能創意工作室,convenience_store,car_dealer,car_repair,point_of_interest,point_of_interest
3254,2,121.5630619,25.08737568,2020-09-09,17:27,,4,阿華食堂,軟訊資訊有限公司,Family Mart,赫里翁 - 接待中心,LOUISA COFFEE 路易莎咖啡 (內湖文湖門市),restaurant,electronics_store,convenience_store,real_estate_agency,cafe
3255,2,121.563578,25.08660005,2020-09-09,18:31,,4,三顧茅廬-文湖店,Ho'Me,弁當工場 AI智能烤肉飯 文湖店,坤達車業,汎美自助餐,restaurant,restaurant,restaurant,car_repair,restaurant
3256,2,121.5629595,25.08735051,2020-09-09,18:32,,4,阿華食堂,Family Mart,軟訊資訊有限公司,LOUISA COFFEE 路易莎咖啡 (內湖文湖門市),汎美自助餐,restaurant,convenience_store,electronics_store,cafe,restaurant
3257,2,121.5628465,25.08615775,2020-09-09,18:34,,4,TOYOTA 內湖營業所,赫里翁 - 接待中心,Family Mart,family35 x 老K牌彈簧床,汎美自助餐,car_dealer,real_estate_agency,convenience_store,furniture_store,restaurant
3258,2,121.5631132,25.08704836,2020-09-09,18:35,,4,Family Mart,書香醒園,7-Eleven,弁當工場 AI智能烤肉飯 文湖店,阿華食堂,convenience_store,point_of_interest,convenience_store,restaurant,restaurant
3259,2,121.5640279,25.08756326,2020-09-09,18:36,,4,Takming University of Science and Technology,7-Eleven,赫里翁 - 接待中心,阿通伯樂器 內湖,五棧小館,university,convenience_store,real_estate_agency,electronics_store,restaurant
3260,2,121.5630686,25.08733072,2020-09-09,18:37,,4,阿華食堂,軟訊資訊有限公司,Family Mart,三顧茅廬-文湖店,翰丼 一碗撼動味蕾の丼飯,restaurant,electronics_store,convenience_store,restaurant,restaurant
3261,2,121.5636125,25.08657353,2020-09-09,18:39,,4,三顧茅廬-文湖店,Ho'Me,弁當工場 AI智能烤肉飯 文湖店,汎美自助餐,坤達車業,restaurant,restaurant,restaurant,restaurant,car_repair
3262,2,121.5645977,25.08645569,2020-09-09,18:42,,4,Takming University of Science and Technology,阿通伯樂器 內湖,德明崇德志工,7-Eleven,五棧小館,university,electronics_store,point_of_interest,convenience_store,restaurant
3263,2,121.5655943,25.08644964,2020-09-09,18:52,,4,Takming University of Science and Technology,阿通伯樂器 內湖,雞吉君拉麵とりよしくん ら麺,麥麵PASTA,大雄設計 :: 台北室內設計｜豪宅設計｜辦公室設計,university,electronics_store,restaurant,restaurant,general_contractor
3264,2,121.5630813,25.08728027,2020-09-09,18:52,,4,mo家,2,,,,home,exiting myPlace,,,
3265,2,121.5665911,25.08647114,2020-09-09,18:53,,4,雞吉君拉麵とりよしくん ら麺,Takming University of Science and Technology,7-Eleven,Kingstone Books,Need Breakfast你的早餐,restaurant,university,convenience_store,book_store,restaurant
3266,2,121.5670319,25.08565178,2020-09-09,18:55,,4,285小老闆,巧食雞,無名炒飯,一齊丼,機器修鞋-西湖店,restaurant,food,restaurant,restaurant,point_of_interest
3267,2,121.5668712,25.08474811,2020-09-09,18:57,,4,小P滷味,麵線陳專業麵線(推薦小吃、人氣美食、必吃料理),醉燈食居-西湖店,Taipei Public Library XiZhong Branch,"十三月, Tredecimber (西湖)",food,restaurant,restaurant,library,cafe
3268,2,121.566923,25.08383535,2020-09-09,18:58,,4,TW Haoziwei Ice Factory,Two Peck Crispy Chicken,外婆家高雄古早味三明治,千千的虎掌燒,喜越藥局,food,meal_delivery,restaurant,restaurant,pharmacy
3269,2,121.566993,25.08293409,2020-09-09,19:00,,4,Sushi Express,Family Mart,COMEBUY_台北西湖店,Mr. Wish台北西湖店,麵癡食坊,restaurant,convenience_store,point_of_interest,cafe,restaurant
3270,2,121.5669651,25.08482855,2020-09-09,19:58,,4,醉燈食居-西湖店,小P滷味,二八五酒場,墨羚找食,有香齋,restaurant,food,restaurant,restaurant,restaurant
3271,2,121.5664623,25.08568735,2020-09-09,19:59,,4,雞吉君拉麵とりよしくん ら麺,臺北市立西湖國民中學,Taipei Public Library XiZhong Branch,Takming University of Science and Technology,阿通伯樂器 內湖,restaurant,secondary_school,library,university,electronics_store
3272,2,121.5656302,25.08634133,2020-09-09,20:03,,4,Takming University of Science and Technology,阿通伯樂器 內湖,雞吉君拉麵とりよしくん ら麺,臺北市立西湖國民中學,7-Eleven,university,electronics_store,restaurant,secondary_school,convenience_store
3273,2,121.5630813,25.08728027,2020-09-09,20:04,,4,mo家,2,,,,home,entering myPlace,,,
3274,2,121.5645127,25.08639964,2020-09-09,20:05,,4,Takming University of Science and Technology,德明崇德志工,阿通伯樂器 內湖,7-Eleven,羊羴味羊肉湯,university,point_of_interest,electronics_store,convenience_store,restaurant
3275,2,121.5633632,25.08653818,2020-09-09,20:07,,4,三顧茅廬-文湖店,Ho'Me,汎美自助餐,TOYOTA 內湖營業所,香香堡速食專賣店,restaurant,restaurant,restaurant,car_dealer,restaurant
3276,2,121.5629519,25.08737701,2020-09-09,20:11,,4,阿華食堂,Family Mart,LOUISA COFFEE 路易莎咖啡 (內湖文湖門市),軟訊資訊有限公司,小鳥不吃肉,restaurant,convenience_store,cafe,electronics_store,restaurant
3277,2,121.5623408,25.08664773,2020-09-09,21:24,,4,嘉儀電器,建進汽車,Family Mart,全聯福利中心Pxmart 內湖文湖,LOUISA COFFEE 路易莎咖啡 (內湖文湖門市),store,car_repair,convenience_store,supermarket,cafe
3278,2,121.5613708,25.08638307,2020-09-09,21:24,,4,聯合光纖通信United Fiber Optic Communication Inc.,台灣太陽誘電股份有限公司,流行時尚家居(內湖門市店),全聯福利中心Pxmart 內湖文湖,大成集團 內湖協調中心,point_of_interest,point_of_interest,home_goods_store,supermarket,point_of_interest
3279,2,121.5604675,25.08587072,2020-09-09,21:25,,4,Wen Hu Elementary School,全聯福利中心Pxmart 內湖文湖,建安輪胎有限公司,緹堡汽車服務,來來豆漿,primary_school,supermarket,car_repair,car_repair,restaurant
3280,2,121.5630813,25.08728027,2020-09-09,21:25,,4,mo家,2,,,,home,exiting myPlace,,,
3281,2,121.5599046,25.08510982,2020-09-09,21:25,,4,CPC,中油西湖站公廁,Wen Hu Elementary School,Martial Armour Dazhi,尋味食堂關東煮本舖,gas_station,point_of_interest,primary_school,gym,restaurant
3282,2,121.5596664,25.08420276,2020-09-09,21:29,,4,World Gym世界健身俱樂部 台北大直店Sport,Grand Victoria Hotel Taipei,N°168 Prime Steakhouse 牛排館,Hotel Indigo Taipei North,福莎足球場,gym,lodging,restaurant,lodging,point_of_interest
3283,2,121.5601349,25.08554381,2020-09-09,22:42,,4,CPC,Wen Hu Elementary School,全聯福利中心Pxmart 內湖文湖,丹特 凹痕回復專門店,來來豆漿,gas_station,primary_school,supermarket,car_repair,restaurant
3284,2,121.5630813,25.08728027,2020-09-09,22:50,,4,mo家,2,,,,home,entering myPlace,,,
3285,2,121.5609433,25.08622824,2020-09-09,22:50,,4,全聯福利中心Pxmart 內湖文湖,Wen Hu Elementary School,建安輪胎有限公司,米其林馳加汽車服務中心(建凱店),Hilife 萊爾富,supermarket,primary_school,car_repair,car_repair,convenience_store
3286,2,121.5627731,25.08663126,2020-09-09,22:58,,4,Family Mart,小鳥不吃肉,全聯福利中心Pxmart 內湖文湖,佳佳義大利麵,嘉儀電器,convenience_store,restaurant,supermarket,restaurant,store
3287,2,121.5629142,25.08728272,2020-09-10,0:19,,5,Family Mart,軟訊資訊有限公司,阿華食堂,小鳥不吃肉,7-Eleven,convenience_store,electronics_store,restaurant,restaurant,convenience_store
3288,2,121.5629142,25.08728272,2020-09-10,0:19,,5,Family Mart,軟訊資訊有限公司,阿華食堂,小鳥不吃肉,7-Eleven,convenience_store,electronics_store,restaurant,restaurant,convenience_store
3289,2,121.5629142,25.08728272,2020-09-10,0:19,,5,Family Mart,軟訊資訊有限公司,阿華食堂,小鳥不吃肉,7-Eleven,convenience_store,electronics_store,restaurant,restaurant,convenience_store
3290,2,121.5629142,25.08728272,2020-09-10,0:19,,5,Family Mart,軟訊資訊有限公司,阿華食堂,小鳥不吃肉,7-Eleven,convenience_store,electronics_store,restaurant,restaurant,convenience_store
3291,2,121.5629249,25.08724448,2020-09-10,10:17,,5,軟訊資訊有限公司,阿華食堂,Family Mart,赫里翁 - 接待中心,香香堡速食專賣店,electronics_store,restaurant,convenience_store,real_estate_agency,restaurant
3292,2,121.5629249,25.08724448,2020-09-10,10:17,,5,軟訊資訊有限公司,阿華食堂,Family Mart,赫里翁 - 接待中心,香香堡速食專賣店,electronics_store,restaurant,convenience_store,real_estate_agency,restaurant
3293,2,121.5629249,25.08724448,2020-09-10,10:17,,5,軟訊資訊有限公司,阿華食堂,Family Mart,赫里翁 - 接待中心,香香堡速食專賣店,electronics_store,restaurant,convenience_store,real_estate_agency,restaurant
3294,2,121.5629249,25.08724448,2020-09-10,10:17,,5,軟訊資訊有限公司,阿華食堂,Family Mart,赫里翁 - 接待中心,香香堡速食專賣店,electronics_store,restaurant,convenience_store,real_estate_agency,restaurant
3295,2,121.5630329,25.08721571,2020-09-10,10:38,,5,阿華食堂,軟訊資訊有限公司,Family Mart,全聯福利中心Pxmart 內湖文湖,弁當工場 AI智能烤肉飯 文湖店,restaurant,electronics_store,convenience_store,supermarket,restaurant
3296,2,121.5630329,25.08721571,2020-09-10,10:38,,5,阿華食堂,軟訊資訊有限公司,Family Mart,全聯福利中心Pxmart 內湖文湖,弁當工場 AI智能烤肉飯 文湖店,restaurant,electronics_store,convenience_store,supermarket,restaurant
3297,2,121.5630329,25.08721571,2020-09-10,10:38,,5,阿華食堂,軟訊資訊有限公司,Family Mart,全聯福利中心Pxmart 內湖文湖,弁當工場 AI智能烤肉飯 文湖店,restaurant,electronics_store,convenience_store,supermarket,restaurant
3298,2,121.5630329,25.08721571,2020-09-10,10:38,,5,阿華食堂,軟訊資訊有限公司,Family Mart,全聯福利中心Pxmart 內湖文湖,弁當工場 AI智能烤肉飯 文湖店,restaurant,electronics_store,convenience_store,supermarket,restaurant
3299,2,121.5630329,25.08721571,2020-09-10,10:38,,5,阿華食堂,軟訊資訊有限公司,Family Mart,全聯福利中心Pxmart 內湖文湖,弁當工場 AI智能烤肉飯 文湖店,restaurant,electronics_store,convenience_store,supermarket,restaurant
3300,2,121.5626175,25.08637987,2020-09-10,11:07,,5,台北內湖攝影棚出租/台北攝影棚/內湖攝影棚 5PM Studio,TOYOTA 內湖營業所,嘉儀電器,小鳥不吃肉,Family Mart,point_of_interest,car_dealer,store,restaurant,convenience_store
3301,2,121.5619327,25.08572374,2020-09-10,11:08,,5,銀河互動網路股份有限公司,禾伸堂企業股份有限公司,TOYOTA 內湖營業所,DUCATI,興沛動物醫院,school,point_of_interest,car_dealer,point_of_interest,veterinary_care
3302,2,121.561484,25.08490605,2020-09-10,11:09,,5,來來豆漿,頤園素食小館,全家便利商店 陽湖店,7-ELEVEN,MediaTek Inc.,restaurant,restaurant,convenience_store,convenience_store,point_of_interest
3303,2,121.5630813,25.08728027,2020-09-10,11:10,,5,mo家,2,,,,home,exiting myPlace,,,
